xflr5 v6.61

Plane Name
T1-10.0 m/s-Panel-Inviscid
QInf  =,   10.000000 ,m/s
Alpha = ,  10.000000
Beta  = ,   0.000�
Phi   = ,   0.000�
Ctrl  = ,   0.000
CL    = ,   1.004670
Cy    = ,   0.000000
Cd=,   0.036819,ICd=,    0.036819,PCd=,    0.000000
Cl   = ,2.16872e-15
Cm   =,     -1.1372
ICn=,   -0.000000,PCn=,   -0.000000
XCP=,    2.485095, YCP=,   -0.000000, ZCP=,    0.329203 
XNP=,    0.000000
Bending =, 4060.607461

Main Wing
  y-span,Chord,Ai,Cl,PCd,ICd,CmGeom,CmAirf@chord/4,XTrtop,XTrBot,XCP,BM
   -1.6675,   2.7052, -2.224, 0.910220, 0.000000, 0.034870,-0.564203,-0.063404, 0.0000, 0.0000, 0.3163,2553.9359
   -1.4733,   2.7521, -2.228, 0.897774, 0.000000, 0.034383,-0.523123,-0.064292, 0.0000, 0.0000, 0.3182,2719.7176
   -1.2784,   2.7992, -2.225, 0.884792, 0.000000, 0.033752,-0.484144,-0.065460, 0.0000, 0.0000, 0.3206,2892.0143
   -1.0828,   2.8464, -2.214, 0.871192, 0.000000, 0.032939,-0.447334,-0.066999, 0.0000, 0.0000, 0.3234,3070.8162
   -0.8867,   2.8938, -2.191, 0.856825, 0.000000, 0.031878,-0.412806,-0.069034, 0.0000, 0.0000, 0.3270,3256.0951
   -0.6901,   2.9413, -2.153, 0.841384, 0.000000, 0.030462,-0.380740,-0.071749, 0.0000, 0.0000, 0.3315,3447.8022
   -0.4932,   2.9889, -2.090, 0.824067, 0.000000, 0.028434,-0.351435,-0.075422, 0.0000, 0.0000, 0.3373,3645.8660
   -0.2960,   3.0365, -1.985, 0.801917, 0.000000, 0.025019,-0.325433,-0.080512, 0.0000, 0.0000, 0.3450,3850.1854
   -0.0987,   3.0842, -1.779, 0.747934, 0.000000, 0.014741,-0.304503,-0.088616, 0.0000, 0.0000, 0.3566,4060.6075
    0.0987,   3.0842, -1.779, 0.747934, 0.000000, 0.014741,-0.304503,-0.088616, 0.0000, 0.0000, 0.3566,4060.6075
    0.2960,   3.0365, -1.985, 0.801917, 0.000000, 0.025019,-0.325433,-0.080512, 0.0000, 0.0000, 0.3450,3850.1854
    0.4932,   2.9889, -2.090, 0.824067, 0.000000, 0.028434,-0.351435,-0.075422, 0.0000, 0.0000, 0.3373,3645.8660
    0.6901,   2.9413, -2.153, 0.841384, 0.000000, 0.030462,-0.380740,-0.071749, 0.0000, 0.0000, 0.3315,3447.8022
    0.8867,   2.8938, -2.191, 0.856825, 0.000000, 0.031878,-0.412806,-0.069034, 0.0000, 0.0000, 0.3270,3256.0951
    1.0828,   2.8464, -2.214, 0.871192, 0.000000, 0.032939,-0.447334,-0.066999, 0.0000, 0.0000, 0.3234,3070.8162
    1.2784,   2.7992, -2.225, 0.884792, 0.000000, 0.033752,-0.484144,-0.065460, 0.0000, 0.0000, 0.3206,2892.0143
    1.4733,   2.7521, -2.228, 0.897774, 0.000000, 0.034383,-0.523123,-0.064292, 0.0000, 0.0000, 0.3182,2719.7176
    1.6675,   2.7052, -2.224, 0.910220, 0.000000, 0.034870,-0.564203,-0.063404, 0.0000, 0.0000, 0.3163,2553.9359
    1.8608,   2.6584, -2.215, 0.922184, 0.000000, 0.035243,-0.607347,-0.062727, 0.0000, 0.0000, 0.3147,2394.6614
    2.0533,   2.6120, -2.202, 0.933702, 0.000000, 0.035519,-0.652534,-0.062214, 0.0000, 0.0000, 0.3133,2241.8696
    2.2446,   2.5657, -2.186, 0.944805, 0.000000, 0.035718,-0.699761,-0.061826, 0.0000, 0.0000, 0.3121,2095.5206
    2.4349,   2.5198, -2.168, 0.955512, 0.000000, 0.035842,-0.749031,-0.061531, 0.0000, 0.0000, 0.3111,1955.5594
    2.6239,   2.4741, -2.149, 0.965852, 0.000000, 0.035933,-0.800376,-0.061317, 0.0000, 0.0000, 0.3102,1821.9174
    2.8116,   2.4287, -2.128, 0.975832, 0.000000, 0.035973,-0.853798,-0.061159, 0.0000, 0.0000, 0.3094,1694.5125
    2.9979,   2.3837, -2.106, 0.985464, 0.000000, 0.035971,-0.909320,-0.061040, 0.0000, 0.0000, 0.3087,1573.2506
    3.1827,   2.3391, -2.084, 0.994761, 0.000000, 0.035942,-0.966969,-0.060953, 0.0000, 0.0000, 0.3080,1458.0261
    3.3659,   2.2948, -2.061, 1.003733, 0.000000, 0.035892,-1.026770,-0.060890, 0.0000, 0.0000, 0.3074,1348.7228
    3.5474,   2.2510, -2.039, 1.012385, 0.000000, 0.035825,-1.088746,-0.060844, 0.0000, 0.0000, 0.3069,1245.2148
    3.7271,   2.2076, -2.017, 1.020723, 0.000000, 0.035744,-1.152916,-0.060809, 0.0000, 0.0000, 0.3064,1147.3672
    3.9049,   2.1646, -1.996, 1.028750, 0.000000, 0.035658,-1.219302,-0.060780, 0.0000, 0.0000, 0.3059,1055.0373
    4.0807,   2.1221, -1.976, 1.036467, 0.000000, 0.035567,-1.287916,-0.060752, 0.0000, 0.0000, 0.3054,968.0747
    4.2545,   2.0802, -1.957, 1.043875, 0.000000, 0.035481,-1.358772,-0.060725, 0.0000, 0.0000, 0.3050,886.3231
    4.4262,   2.0387, -1.939, 1.050971, 0.000000, 0.035403,-1.431869,-0.060694, 0.0000, 0.0000, 0.3046,809.6202
    4.5956,   1.9978, -1.922, 1.057750, 0.000000, 0.035329,-1.507197,-0.060655, 0.0000, 0.0000, 0.3042,737.7990
    4.7627,   1.9574, -1.908, 1.064210, 0.000000, 0.035285,-1.584755,-0.060610, 0.0000, 0.0000, 0.3038,670.6884
    4.9274,   1.9176, -1.894, 1.070332, 0.000000, 0.035238,-1.664486,-0.060546, 0.0000, 0.0000, 0.3034,608.1140
    5.0897,   1.8784, -1.884, 1.076118, 0.000000, 0.035240,-1.746386,-0.060475, 0.0000, 0.0000, 0.3031,549.8988
    5.2493,   1.8398, -1.874, 1.081542, 0.000000, 0.035248,-1.830357,-0.060381, 0.0000, 0.0000, 0.3027,495.8639
    5.4064,   1.8019, -1.868, 1.086596, 0.000000, 0.035301,-1.916355,-0.060269, 0.0000, 0.0000, 0.3023,445.8290
    5.5607,   1.7646, -1.865, 1.091260, 0.000000, 0.035393,-2.004270,-0.060136, 0.0000, 0.0000, 0.3020,399.6135
    5.7122,   1.7280, -1.864, 1.095507, 0.000000, 0.035528,-2.093980,-0.059975, 0.0000, 0.0000, 0.3016,357.0366
    5.8608,   1.6921, -1.867, 1.099313, 0.000000, 0.035711,-2.185336,-0.059784, 0.0000, 0.0000, 0.3013,317.9183
    6.0065,   1.6569, -1.874, 1.102645, 0.000000, 0.035951,-2.278152,-0.059560, 0.0000, 0.0000, 0.3009,282.0796
    6.1491,   1.6224, -1.885, 1.105469, 0.000000, 0.036252,-2.372205,-0.059297, 0.0000, 0.0000, 0.3006,249.3433
    6.2887,   1.5887, -1.899, 1.107742, 0.000000, 0.036620,-2.467240,-0.058987, 0.0000, 0.0000, 0.3002,219.5344
    6.4251,   1.5558, -1.919, 1.109417, 0.000000, 0.037064,-2.562947,-0.058626, 0.0000, 0.0000, 0.2998,192.4807
    6.5583,   1.5236, -1.944, 1.110441, 0.000000, 0.037586,-2.658960,-0.058206, 0.0000, 0.0000, 0.2994,168.0130
    6.6881,   1.4922, -1.975, 1.110753, 0.000000, 0.038198,-2.754855,-0.057718, 0.0000, 0.0000, 0.2989,145.9654
    6.8146,   1.4617, -2.012, 1.110284, 0.000000, 0.038902,-2.850145,-0.057152, 0.0000, 0.0000, 0.2984,126.1763
    6.9377,   1.4320, -2.056, 1.108957, 0.000000, 0.039707,-2.944266,-0.056497, 0.0000, 0.0000, 0.2979,108.4880
    7.0572,   1.4031, -2.107, 1.106684, 0.000000, 0.040614,-3.036571,-0.055740, 0.0000, 0.0000, 0.2973,92.7475
    7.1732,   1.3750, -2.166, 1.103368, 0.000000, 0.041630,-3.126330,-0.054866, 0.0000, 0.0000, 0.2967,78.8065
    7.2856,   1.3479, -2.233, 1.098902, 0.000000, 0.042760,-3.212707,-0.053861, 0.0000, 0.0000, 0.2960,66.5220
    7.3943,   1.3216, -2.310, 1.093163, 0.000000, 0.044001,-3.294775,-0.052703, 0.0000, 0.0000, 0.2952,55.7560
    7.4994,   1.2963, -2.395, 1.086017, 0.000000, 0.045347,-3.371476,-0.051374, 0.0000, 0.0000, 0.2943,46.3764
    7.6006,   1.2718, -2.492, 1.077324, 0.000000, 0.046801,-3.441657,-0.049854, 0.0000, 0.0000, 0.2933,38.2563
    7.6980,   1.2483, -2.599, 1.066922, 0.000000, 0.048345,-3.504038,-0.048119, 0.0000, 0.0000, 0.2921,31.2752
    7.7915,   1.2257, -2.716, 1.054642, 0.000000, 0.049963,-3.557233,-0.046144, 0.0000, 0.0000, 0.2908,25.3183
    7.8811,   1.2040, -2.846, 1.040307, 0.000000, 0.051643,-3.599778,-0.043910, 0.0000, 0.0000, 0.2892,20.2769
    7.9667,   1.1833, -2.986, 1.023724, 0.000000, 0.053341,-3.630032,-0.041392, 0.0000, 0.0000, 0.2874,16.0487
    8.0484,   1.1636, -3.139, 1.004706, 0.000000, 0.055038,-3.646398,-0.038578, 0.0000, 0.0000, 0.2854,12.5375
    8.1259,   1.1449, -3.304, 0.983057, 0.000000, 0.056694,-3.647197,-0.035454, 0.0000, 0.0000, 0.2831, 9.6538
    8.1994,   1.1271, -3.481, 0.958584, 0.000000, 0.058260,-3.630771,-0.032016, 0.0000, 0.0000, 0.2804, 7.3143
    8.2688,   1.1104, -3.672, 0.931102, 0.000000, 0.059698,-3.595550,-0.028271, 0.0000, 0.0000, 0.2773, 5.4420
    8.3339,   1.0946, -3.876, 0.900436, 0.000000, 0.060954,-3.540105,-0.024233, 0.0000, 0.0000, 0.2738, 3.9667
    8.3949,   1.0799, -4.095, 0.866427, 0.000000, 0.061981,-3.463150,-0.019935, 0.0000, 0.0000, 0.2698, 2.8245
    8.4517,   1.0662, -4.330, 0.828930, 0.000000, 0.062719,-3.363764,-0.015415, 0.0000, 0.0000, 0.2653, 1.9576
    8.5042,   1.0535, -4.583, 0.787824, 0.000000, 0.063112,-3.241455,-0.010731, 0.0000, 0.0000, 0.2602, 1.3149
    8.5524,   1.0418, -4.855, 0.743009, 0.000000, 0.063085,-3.096087,-0.005959, 0.0000, 0.0000, 0.2544, 0.8512
    8.5963,   1.0312, -5.150, 0.694415, 0.000000, 0.062562,-2.928271,-0.001195, 0.0000, 0.0000, 0.2480, 0.5272
    8.6359,   1.0217, -5.468, 0.642001, 0.000000, 0.061428,-2.739397, 0.003436, 0.0000, 0.0000, 0.2407, 0.3094
    8.6712,   1.0132, -5.809, 0.585776, 0.000000, 0.059569,-2.531890, 0.007752, 0.0000, 0.0000, 0.2327, 0.1698
    8.7021,   1.0057, -6.175, 0.525819, 0.000000, 0.056874,-2.309814, 0.011478, 0.0000, 0.0000, 0.2242, 0.0855
    8.7285,   0.9993, -6.572, 0.462306, 0.000000, 0.053250,-2.080677, 0.014151, 0.0000, 0.0000, 0.2162, 0.0384
    8.7506,   0.9940, -7.031, 0.395580, 0.000000, 0.048780,-1.857826, 0.014819, 0.0000, 0.0000, 0.2115, 0.0147
    8.7683,   0.9897, -7.688, 0.326245, 0.000000, 0.044036,-1.658441, 0.011645, 0.0000, 0.0000, 0.2172, 0.0045
    8.7816,   0.9865, -9.153, 0.255335, 0.000000, 0.041137,-1.501465, 0.000230, 0.0000, 0.0000, 0.2504, 0.0009
    8.7905,   0.9843,-14.446, 0.184759, 0.000000, 0.047603,-1.420744,-0.028834, 0.0000, 0.0000, 0.3468, 0.0001
    8.7949,   0.9833,-57.114, 0.124734, 0.000000, 0.192983,-1.291468,-0.041983, 0.0000, 0.0000, 0.4064, 0.0000


Main Wing Cp Coefficients
Panel,CtrlPt.x,CtrlPt.y,CtrlPt.z,Nx,Ny,Nz,Area,Cp
Main WingCp Coefficients
Strip 1
  20,   5.098e+00,  -8.773e+00,   6.132e-01,       0.266,      -0.007,      -0.964,   1.393e-05,    -12.9467
  21,   5.086e+00,  -8.773e+00,   6.137e-01,      -0.145,      -0.102,      -0.984,   4.033e-05,     -9.1436
  22,   5.062e+00,  -8.773e+00,   6.162e-01,      -0.081,      -0.088,      -0.993,   6.560e-05,     -7.0105
  23,   5.027e+00,  -8.773e+00,   6.174e-01,      -0.001,      -0.069,      -0.998,   8.926e-05,     -3.9320
  24,   4.982e+00,  -8.773e+00,   6.152e-01,       0.088,      -0.047,      -0.995,   1.114e-04,     -1.8826
  25,   4.927e+00,  -8.774e+00,   6.086e-01,       0.150,      -0.030,      -0.988,   1.315e-04,     -0.9602
  26,   4.865e+00,  -8.775e+00,   5.981e-01,       0.180,      -0.021,      -0.983,   1.483e-04,     -0.5699
  27,   4.797e+00,  -8.775e+00,   5.855e-01,       0.184,      -0.020,      -0.983,   1.609e-04,     -0.3993
  28,   4.724e+00,  -8.776e+00,   5.728e-01,       0.157,      -0.029,      -0.987,   1.685e-04,     -0.3313
  29,   4.648e+00,  -8.777e+00,   5.630e-01,       0.101,      -0.048,      -0.994,   1.715e-04,     -0.3123
  30,   4.571e+00,  -8.777e+00,   5.573e-01,       0.047,      -0.067,      -0.997,   1.707e-04,     -0.3119
  31,   4.495e+00,  -8.778e+00,   5.551e-01,       0.011,      -0.080,      -0.997,   1.664e-04,     -0.3138
  32,   4.422e+00,  -8.778e+00,   5.554e-01,      -0.019,      -0.091,      -0.996,   1.581e-04,     -0.3172
  33,   4.353e+00,  -8.777e+00,   5.577e-01,      -0.050,      -0.104,      -0.993,   1.461e-04,     -0.3226
  34,   4.291e+00,  -8.777e+00,   5.616e-01,      -0.079,      -0.116,      -0.990,   1.306e-04,     -0.3239
  35,   4.236e+00,  -8.777e+00,   5.670e-01,      -0.123,      -0.134,      -0.983,   1.122e-04,     -0.3279
  36,   4.191e+00,  -8.776e+00,   5.738e-01,      -0.181,      -0.159,      -0.970,   9.125e-05,     -0.3243
  37,   4.156e+00,  -8.776e+00,   5.822e-01,      -0.296,      -0.208,      -0.932,   6.928e-05,     -0.3371
  38,   4.133e+00,  -8.775e+00,   5.927e-01,      -0.530,      -0.306,      -0.791,   4.926e-05,     -0.5830
  39,   4.121e+00,  -8.774e+00,   6.060e-01,      -0.851,      -0.421,      -0.315,   3.901e-05,     -1.6090
  40,   4.121e+00,  -8.773e+00,   6.210e-01,      -0.850,      -0.373,       0.371,   3.899e-05,     -2.2417
  41,   4.133e+00,  -8.772e+00,   6.343e-01,      -0.532,      -0.194,       0.824,   4.928e-05,     -2.0356
  42,   4.156e+00,  -8.771e+00,   6.449e-01,      -0.298,      -0.078,       0.952,   6.922e-05,     -1.3196
  43,   4.191e+00,  -8.771e+00,   6.532e-01,      -0.178,      -0.021,       0.984,   9.100e-05,     -0.8817
  44,   4.236e+00,  -8.770e+00,   6.597e-01,      -0.114,       0.008,       0.993,   1.118e-04,     -0.6787
  45,   4.291e+00,  -8.770e+00,   6.649e-01,      -0.079,       0.023,       0.997,   1.303e-04,     -0.5858
  46,   4.353e+00,  -8.770e+00,   6.688e-01,      -0.049,       0.036,       0.998,   1.457e-04,     -0.5462
  47,   4.422e+00,  -8.769e+00,   6.713e-01,      -0.024,       0.046,       0.999,   1.577e-04,     -0.5265
  48,   4.495e+00,  -8.769e+00,   6.723e-01,      -0.004,       0.054,       0.999,   1.659e-04,     -0.5223
  49,   4.571e+00,  -8.769e+00,   6.718e-01,       0.016,       0.061,       0.998,   1.701e-04,     -0.5317
  50,   4.648e+00,  -8.770e+00,   6.696e-01,       0.041,       0.070,       0.997,   1.702e-04,     -0.5519
  51,   4.724e+00,  -8.770e+00,   6.654e-01,       0.071,       0.079,       0.994,   1.663e-04,     -0.5915
  52,   4.797e+00,  -8.770e+00,   6.593e-01,       0.097,       0.087,       0.991,   1.584e-04,     -0.6700
  53,   4.865e+00,  -8.771e+00,   6.520e-01,       0.116,       0.093,       0.989,   1.466e-04,     -0.8326
  54,   4.927e+00,  -8.771e+00,   6.442e-01,       0.133,       0.097,       0.986,   1.310e-04,     -1.1931
  55,   4.982e+00,  -8.772e+00,   6.366e-01,       0.145,       0.100,       0.984,   1.121e-04,     -2.0393
  56,   5.027e+00,  -8.772e+00,   6.297e-01,       0.158,       0.103,       0.982,   9.042e-05,     -3.9497
  57,   5.062e+00,  -8.773e+00,   6.239e-01,       0.172,       0.107,       0.979,   6.641e-05,     -7.0147
  58,   5.086e+00,  -8.773e+00,   6.196e-01,       0.186,       0.110,       0.976,   4.062e-05,     -9.2747
  59,   5.098e+00,  -8.773e+00,   6.160e-01,       0.539,       0.180,       0.823,   1.608e-05,    -16.4369
Strip 2
  60,   5.097e+00,  -8.769e+00,   6.129e-01,       0.266,      -0.007,      -0.964,   4.184e-05,     -7.5150
  61,   5.085e+00,  -8.769e+00,   6.134e-01,      -0.145,      -0.102,      -0.984,   1.211e-04,     -6.0121
  62,   5.061e+00,  -8.769e+00,   6.159e-01,      -0.081,      -0.088,      -0.993,   1.970e-04,     -4.9781
  63,   5.026e+00,  -8.769e+00,   6.171e-01,      -0.001,      -0.069,      -0.998,   2.680e-04,     -3.1680
  64,   4.981e+00,  -8.769e+00,   6.149e-01,       0.088,      -0.047,      -0.995,   3.345e-04,     -1.6871
  65,   4.926e+00,  -8.769e+00,   6.083e-01,       0.150,      -0.030,      -0.988,   3.949e-04,     -0.9058
  66,   4.864e+00,  -8.770e+00,   5.978e-01,       0.180,      -0.021,      -0.983,   4.453e-04,     -0.5516
  67,   4.795e+00,  -8.771e+00,   5.851e-01,       0.184,      -0.020,      -0.983,   4.832e-04,     -0.3932
  68,   4.722e+00,  -8.772e+00,   5.725e-01,       0.157,      -0.029,      -0.987,   5.060e-04,     -0.3279
  69,   4.646e+00,  -8.773e+00,   5.626e-01,       0.101,      -0.048,      -0.994,   5.148e-04,     -0.3021
  70,   4.569e+00,  -8.773e+00,   5.569e-01,       0.047,      -0.067,      -0.997,   5.127e-04,     -0.2874
  71,   4.493e+00,  -8.773e+00,   5.547e-01,       0.011,      -0.080,      -0.997,   4.996e-04,     -0.2757
  72,   4.420e+00,  -8.773e+00,   5.550e-01,      -0.019,      -0.091,      -0.996,   4.748e-04,     -0.2666
  73,   4.351e+00,  -8.773e+00,   5.573e-01,      -0.050,      -0.104,      -0.993,   4.388e-04,     -0.2579
