xflr5 v6.61

Plane Name
T1-10.0 m/s-Panel-Inviscid
QInf  =,   10.000000 ,m/s
Alpha = ,   0.000000
Beta  = ,   0.000�
Phi   = ,   0.000�
Ctrl  = ,   0.000
CL    = ,   0.179632
Cy    = ,   0.000000
Cd=,   0.001218,ICd=,    0.001218,PCd=,    0.000000
Cl   = ,3.40334e-16
Cm   =,   -0.255542
ICn=,   -0.000000,PCn=,   -0.000000
XCP=,    3.172853, YCP=,   -0.000000, ZCP=,    0.523769 
XNP=,    0.000000
Bending =,  732.501332

Main Wing
  y-span,Chord,Ai,Cl,PCd,ICd,CmGeom,CmAirf@chord/4,XTrtop,XTrBot,XCP,BM
   -8.5524,   1.0418, -1.178, 0.149664, 0.000000, 0.003077,-0.665243,-0.055176, 0.0000, 0.0000, 0.6201, 0.1859
   -8.5042,   1.0535, -1.046, 0.156124, 0.000000, 0.002851,-0.682357,-0.056757, 0.0000, 0.0000, 0.6153, 0.2839
   -8.4517,   1.0662, -0.936, 0.161871, 0.000000, 0.002644,-0.695539,-0.058111, 0.0000, 0.0000, 0.6108, 0.4179
   -8.3949,   1.0799, -0.843, 0.166986, 0.000000, 0.002458,-0.705073,-0.059275, 0.0000, 0.0000, 0.6065, 0.5963
   -8.3339,   1.0946, -0.765, 0.171535, 0.000000, 0.002291,-0.711217,-0.060277, 0.0000, 0.0000, 0.6027, 0.8286
   -8.2688,   1.1104, -0.699, 0.175575, 0.000000, 0.002143,-0.714240,-0.061144, 0.0000, 0.0000, 0.5992, 1.1254
   -8.1994,   1.1271, -0.643, 0.179152, 0.000000, 0.002011,-0.714409,-0.061893, 0.0000, 0.0000, 0.5961, 1.4982
   -8.1259,   1.1449, -0.595, 0.182308, 0.000000, 0.001893,-0.711984,-0.062542, 0.0000, 0.0000, 0.5934, 1.9598
   -8.0484,   1.1636, -0.553, 0.185077, 0.000000, 0.001788,-0.707223,-0.063102, 0.0000, 0.0000, 0.5910, 2.5238
   -7.9667,   1.1833, -0.517, 0.187493, 0.000000, 0.001694,-0.700378,-0.063587, 0.0000, 0.0000, 0.5889, 3.2050
   -7.8811,   1.2040, -0.486, 0.189586, 0.000000, 0.001609,-0.691693,-0.064005, 0.0000, 0.0000, 0.5872, 4.0195
   -7.7915,   1.2257, -0.459, 0.191382, 0.000000, 0.001534,-0.681392,-0.064364, 0.0000, 0.0000, 0.5857, 4.9842
   -7.6980,   1.2483, -0.435, 0.192907, 0.000000, 0.001466,-0.669708,-0.064673, 0.0000, 0.0000, 0.5845, 6.1173
   -7.6006,   1.2718, -0.415, 0.194185, 0.000000, 0.001406,-0.656844,-0.064939, 0.0000, 0.0000, 0.5836, 7.4378
   -7.4994,   1.2963, -0.397, 0.195237, 0.000000, 0.001351,-0.642986,-0.065167, 0.0000, 0.0000, 0.5829, 8.9661
   -7.3943,   1.3216, -0.381, 0.196087, 0.000000, 0.001305,-0.628316,-0.065363, 0.0000, 0.0000, 0.5824,10.7234
   -7.2856,   1.3479, -0.368, 0.196747, 0.000000, 0.001263,-0.612985,-0.065530, 0.0000, 0.0000, 0.5820,12.7320
   -7.1732,   1.3750, -0.356, 0.197237, 0.000000, 0.001226,-0.597136,-0.065673, 0.0000, 0.0000, 0.5819,15.0152
   -7.0572,   1.4031, -0.346, 0.197572, 0.000000, 0.001194,-0.580899,-0.065795, 0.0000, 0.0000, 0.5819,17.5973
   -6.9377,   1.4320, -0.338, 0.197765, 0.000000, 0.001166,-0.564390,-0.065899, 0.0000, 0.0000, 0.5821,20.5036
   -6.8146,   1.4617, -0.331, 0.197828, 0.000000, 0.001142,-0.547705,-0.065987, 0.0000, 0.0000, 0.5824,23.7601
   -6.6881,   1.4922, -0.325, 0.197773, 0.000000, 0.001121,-0.530937,-0.066061, 0.0000, 0.0000, 0.5829,27.3939
   -6.5583,   1.5236, -0.320, 0.197609, 0.000000, 0.001104,-0.514164,-0.066123, 0.0000, 0.0000, 0.5835,31.4327
   -6.4251,   1.5558, -0.316, 0.197347, 0.000000, 0.001090,-0.497452,-0.066176, 0.0000, 0.0000, 0.5843,35.9051
   -6.2887,   1.5887, -0.313, 0.196993, 0.000000, 0.001078,-0.480860,-0.066219, 0.0000, 0.0000, 0.5851,40.8405
   -6.1491,   1.6224, -0.311, 0.196554, 0.000000, 0.001069,-0.464440,-0.066254, 0.0000, 0.0000, 0.5861,46.2686
   -6.0065,   1.6569, -0.310, 0.196036, 0.000000, 0.001062,-0.448233,-0.066282, 0.0000, 0.0000, 0.5872,52.2202
   -5.8608,   1.6921, -0.310, 0.195446, 0.000000, 0.001057,-0.432277,-0.066305, 0.0000, 0.0000, 0.5883,58.7261
   -5.7122,   1.7280, -0.310, 0.194788, 0.000000, 0.001053,-0.416601,-0.066322, 0.0000, 0.0000, 0.5896,65.8178
   -5.5607,   1.7646, -0.310, 0.194066, 0.000000, 0.001052,-0.401232,-0.066335, 0.0000, 0.0000, 0.5910,73.5270
   -5.4064,   1.8019, -0.312, 0.193284, 0.000000, 0.001052,-0.386189,-0.066343, 0.0000, 0.0000, 0.5925,81.8860
   -5.2493,   1.8398, -0.313, 0.192445, 0.000000, 0.001053,-0.371489,-0.066348, 0.0000, 0.0000, 0.5941,90.9267
   -5.0897,   1.8784, -0.316, 0.191553, 0.000000, 0.001055,-0.357148,-0.066351, 0.0000, 0.0000, 0.5958,100.6815
   -4.9274,   1.9176, -0.318, 0.190605, 0.000000, 0.001058,-0.343165,-0.066348, 0.0000, 0.0000, 0.5976,111.1826
   -4.7627,   1.9574, -0.321, 0.189610, 0.000000, 0.001063,-0.329562,-0.066345, 0.0000, 0.0000, 0.5995,122.4620
   -4.5956,   1.9978, -0.324, 0.188564, 0.000000, 0.001067,-0.316330,-0.066338, 0.0000, 0.0000, 0.6015,134.5516
   -4.4262,   2.0387, -0.328, 0.187471, 0.000000, 0.001073,-0.303481,-0.066330, 0.0000, 0.0000, 0.6036,147.4827
   -4.2545,   2.0802, -0.332, 0.186330, 0.000000, 0.001079,-0.291012,-0.066319, 0.0000, 0.0000, 0.6058,161.2861
   -4.0807,   2.1221, -0.336, 0.185143, 0.000000, 0.001085,-0.278924,-0.066307, 0.0000, 0.0000, 0.6081,175.9921
   -3.9049,   2.1646, -0.340, 0.183910, 0.000000, 0.001092,-0.267213,-0.066294, 0.0000, 0.0000, 0.6106,191.6302
   -3.7271,   2.2076, -0.345, 0.182630, 0.000000, 0.001100,-0.255878,-0.066280, 0.0000, 0.0000, 0.6131,208.2288
   -3.5474,   2.2510, -0.350, 0.181304, 0.000000, 0.001107,-0.244915,-0.066265, 0.0000, 0.0000, 0.6159,225.8154
   -3.3659,   2.2948, -0.355, 0.179930, 0.000000, 0.001114,-0.234318,-0.066249, 0.0000, 0.0000, 0.6187,244.4164
   -3.1827,   2.3391, -0.360, 0.178507, 0.000000, 0.001122,-0.224084,-0.066234, 0.0000, 0.0000, 0.6217,264.0568
   -2.9979,   2.3837, -0.365, 0.177035, 0.000000, 0.001129,-0.214207,-0.066218, 0.0000, 0.0000, 0.6248,284.7598
   -2.8116,   2.4287, -0.371, 0.175511, 0.000000, 0.001136,-0.204681,-0.066204, 0.0000, 0.0000, 0.6282,306.5475
   -2.6239,   2.4741, -0.376, 0.173932, 0.000000, 0.001143,-0.195498,-0.066189, 0.0000, 0.0000, 0.6317,329.4399
   -2.4349,   2.5198, -0.382, 0.172296, 0.000000, 0.001148,-0.186652,-0.066175, 0.0000, 0.0000, 0.6354,353.4552
   -2.2446,   2.5657, -0.388, 0.170604, 0.000000, 0.001155,-0.178144,-0.066167, 0.0000, 0.0000, 0.6393,378.6094
   -2.0533,   2.6120, -0.393, 0.168846, 0.000000, 0.001159,-0.169961,-0.066161, 0.0000, 0.0000, 0.6435,404.9163
   -1.8608,   2.6584, -0.399, 0.167019, 0.000000, 0.001163,-0.162099,-0.066158, 0.0000, 0.0000, 0.6480,432.3874
   -1.6675,   2.7052, -0.404, 0.165117, 0.000000, 0.001165,-0.154552,-0.066159, 0.0000, 0.0000, 0.6527,461.0317
   -1.4733,   2.7521, -0.409, 0.163131, 0.000000, 0.001165,-0.147317,-0.066167, 0.0000, 0.0000, 0.6578,490.8553
   -1.2784,   2.7992, -0.413, 0.161051, 0.000000, 0.001162,-0.140392,-0.066183, 0.0000, 0.0000, 0.6633,521.8616
   -1.0828,   2.8464, -0.416, 0.158860, 0.000000, 0.001155,-0.133771,-0.066206, 0.0000, 0.0000, 0.6691,554.0508
   -0.8867,   2.8938, -0.417, 0.156537, 0.000000, 0.001142,-0.127457,-0.066240, 0.0000, 0.0000, 0.6752,587.4199
   -0.6901,   2.9413, -0.415, 0.154046, 0.000000, 0.001116,-0.121454,-0.066289, 0.0000, 0.0000, 0.6818,621.9624
   -0.4932,   2.9889, -0.403, 0.151326, 0.000000, 0.001067,-0.115776,-0.066356, 0.0000, 0.0000, 0.6887,657.6676
   -0.2960,   3.0365, -0.370, 0.148234, 0.000000, 0.000961,-0.110465,-0.066457, 0.0000, 0.0000, 0.6955,694.5208
   -0.0987,   3.0842, -0.268, 0.143916, 0.000000, 0.000683,-0.105656,-0.066697, 0.0000, 0.0000, 0.7025,732.5013
    0.0987,   3.0842, -0.268, 0.143916, 0.000000, 0.000683,-0.105656,-0.066697, 0.0000, 0.0000, 0.7025,732.5013
    0.2960,   3.0365, -0.370, 0.148234, 0.000000, 0.000961,-0.110465,-0.066457, 0.0000, 0.0000, 0.6955,694.5208
    0.4932,   2.9889, -0.403, 0.151326, 0.000000, 0.001067,-0.115776,-0.066356, 0.0000, 0.0000, 0.6887,657.6676
    0.6901,   2.9413, -0.415, 0.154046, 0.000000, 0.001116,-0.121454,-0.066289, 0.0000, 0.0000, 0.6818,621.9624
    0.8867,   2.8938, -0.417, 0.156537, 0.000000, 0.001142,-0.127457,-0.066240, 0.0000, 0.0000, 0.6752,587.4199
    1.0828,   2.8464, -0.416, 0.158860, 0.000000, 0.001155,-0.133771,-0.066206, 0.0000, 0.0000, 0.6691,554.0508
    1.2784,   2.7992, -0.413, 0.161051, 0.000000, 0.001162,-0.140392,-0.066183, 0.0000, 0.0000, 0.6633,521.8616
    1.4733,   2.7521, -0.409, 0.163131, 0.000000, 0.001165,-0.147317,-0.066167, 0.0000, 0.0000, 0.6578,490.8553
    1.6675,   2.7052, -0.404, 0.165117, 0.000000, 0.001165,-0.154552,-0.066159, 0.0000, 0.0000, 0.6527,461.0317
    1.8608,   2.6584, -0.399, 0.167019, 0.000000, 0.001163,-0.162099,-0.066158, 0.0000, 0.0000, 0.6480,432.3874
    2.0533,   2.6120, -0.393, 0.168846, 0.000000, 0.001159,-0.169961,-0.066161, 0.0000, 0.0000, 0.6435,404.9163
    2.2446,   2.5657, -0.388, 0.170604, 0.000000, 0.001155,-0.178144,-0.066167, 0.0000, 0.0000, 0.6393,378.6094
    2.4349,   2.5198, -0.382, 0.172296, 0.000000, 0.001148,-0.186652,-0.066175, 0.0000, 0.0000, 0.6354,353.4552
    2.6239,   2.4741, -0.376, 0.173932, 0.000000, 0.001143,-0.195498,-0.066189, 0.0000, 0.0000, 0.6317,329.4399
    2.8116,   2.4287, -0.371, 0.175511, 0.000000, 0.001136,-0.204681,-0.066204, 0.0000, 0.0000, 0.6282,306.5475
    2.9979,   2.3837, -0.365, 0.177035, 0.000000, 0.001129,-0.214207,-0.066218, 0.0000, 0.0000, 0.6248,284.7598
    3.1827,   2.3391, -0.360, 0.178507, 0.000000, 0.001122,-0.224084,-0.066234, 0.0000, 0.0000, 0.6217,264.0568
    3.3659,   2.2948, -0.355, 0.179930, 0.000000, 0.001114,-0.234318,-0.066249, 0.0000, 0.0000, 0.6187,244.4164
    3.5474,   2.2510, -0.350, 0.181304, 0.000000, 0.001107,-0.244915,-0.066265, 0.0000, 0.0000, 0.6159,225.8154
    3.7271,   2.2076, -0.345, 0.182630, 0.000000, 0.001100,-0.255878,-0.066280, 0.0000, 0.0000, 0.6131,208.2288
    3.9049,   2.1646, -0.340, 0.183910, 0.000000, 0.001092,-0.267213,-0.066294, 0.0000, 0.0000, 0.6106,191.6302
    4.0807,   2.1221, -0.336, 0.185143, 0.000000, 0.001085,-0.278924,-0.066307, 0.0000, 0.0000, 0.6081,175.9921
    4.2545,   2.0802, -0.332, 0.186330, 0.000000, 0.001079,-0.291012,-0.066319, 0.0000, 0.0000, 0.6058,161.2861
    4.4262,   2.0387, -0.328, 0.187471, 0.000000, 0.001073,-0.303481,-0.066330, 0.0000, 0.0000, 0.6036,147.4827
    4.5956,   1.9978, -0.324, 0.188564, 0.000000, 0.001067,-0.316330,-0.066338, 0.0000, 0.0000, 0.6015,134.5516
    4.7627,   1.9574, -0.321, 0.189610, 0.000000, 0.001063,-0.329562,-0.066345, 0.0000, 0.0000, 0.5995,122.4620
    4.9274,   1.9176, -0.318, 0.190605, 0.000000, 0.001058,-0.343165,-0.066348, 0.0000, 0.0000, 0.5976,111.1826
    5.0897,   1.8784, -0.316, 0.191553, 0.000000, 0.001055,-0.357148,-0.066351, 0.0000, 0.0000, 0.5958,100.6815
    5.2493,   1.8398, -0.313, 0.192445, 0.000000, 0.001053,-0.371489,-0.066348, 0.0000, 0.0000, 0.5941,90.9267
    5.4064,   1.8019, -0.312, 0.193284, 0.000000, 0.001052,-0.386189,-0.066343, 0.0000, 0.0000, 0.5925,81.8860
    5.5607,   1.7646, -0.310, 0.194066, 0.000000, 0.001052,-0.401232,-0.066335, 0.0000, 0.0000, 0.5910,73.5270
    5.7122,   1.7280, -0.310, 0.194788, 0.000000, 0.001053,-0.416601,-0.066322, 0.0000, 0.0000, 0.5896,65.8178
    5.8608,   1.6921, -0.310, 0.195446, 0.000000, 0.001057,-0.432277,-0.066305, 0.0000, 0.0000, 0.5883,58.7261
    6.0065,   1.6569, -0.310, 0.196036, 0.000000, 0.001062,-0.448233,-0.066282, 0.0000, 0.0000, 0.5872,52.2202
    6.1491,   1.6224, -0.311, 0.196554, 0.000000, 0.001069,-0.464440,-0.066254, 0.0000, 0.0000, 0.5861,46.2686
    6.2887,   1.5887, -0.313, 0.196993, 0.000000, 0.001078,-0.480860,-0.066219, 0.0000, 0.0000, 0.5851,40.8405
    6.4251,   1.5558, -0.316, 0.197347, 0.000000, 0.001090,-0.497452,-0.066176, 0.0000, 0.0000, 0.5843,35.9051
    6.5583,   1.5236, -0.320, 0.197609, 0.000000, 0.001104,-0.514164,-0.066123, 0.0000, 0.0000, 0.5835,31.4327
    6.6881,   1.4922, -0.325, 0.197773, 0.000000, 0.001121,-0.530937,-0.066061, 0.0000, 0.0000, 0.5829,27.3939
    6.8146,   1.4617, -0.331, 0.197828, 0.000000, 0.001142,-0.547705,-0.065987, 0.0000, 0.0000, 0.5824,23.7601
    6.9377,   1.4320, -0.338, 0.197765, 0.000000, 0.001166,-0.564390,-0.065899, 0.0000, 0.0000, 0.5821,20.5036
    7.0572,   1.4031, -0.346, 0.197572, 0.000000, 0.001194,-0.580899,-0.065795, 0.0000, 0.0000, 0.5819,17.5973
    7.1732,   1.3750, -0.356, 0.197237, 0.000000, 0.001226,-0.597136,-0.065673, 0.0000, 0.0000, 0.5819,15.0152
    7.2856,   1.3479, -0.368, 0.196747, 0.000000, 0.001263,-0.612985,-0.065530, 0.0000, 0.0000, 0.5820,12.7320
    7.3943,   1.3216, -0.381, 0.196087, 0.000000, 0.001305,-0.628316,-0.065363, 0.0000, 0.0000, 0.5824,10.7234
    7.4994,   1.2963, -0.397, 0.195237, 0.000000, 0.001351,-0.642986,-0.065167, 0.0000, 0.0000, 0.5829, 8.9661
    7.6006,   1.2718, -0.415, 0.194185, 0.000000, 0.001406,-0.656844,-0.064939, 0.0000, 0.0000, 0.5836, 7.4378
    7.6980,   1.2483, -0.435, 0.192907, 0.000000, 0.001466,-0.669708,-0.064673, 0.0000, 0.0000, 0.5845, 6.1173
    7.7915,   1.2257, -0.459, 0.191382, 0.000000, 0.001534,-0.681392,-0.064364, 0.0000, 0.0000, 0.5857, 4.9842
    7.8811,   1.2040, -0.486, 0.189586, 0.000000, 0.001609,-0.691693,-0.064005, 0.0000, 0.0000, 0.5872, 4.0195
    7.9667,   1.1833, -0.517, 0.187493, 0.000000, 0.001694,-0.700378,-0.063587, 0.0000, 0.0000, 0.5889, 3.2050
    8.0484,   1.1636, -0.553, 0.185077, 0.000000, 0.001788,-0.707223,-0.063102, 0.0000, 0.0000, 0.5910, 2.5238
    8.1259,   1.1449, -0.595, 0.182308, 0.000000, 0.001893,-0.711984,-0.062542, 0.0000, 0.0000, 0.5934, 1.9598
    8.1994,   1.1271, -0.643, 0.179152, 0.000000, 0.002011,-0.714409,-0.061893, 0.0000, 0.0000, 0.5961, 1.4982
    8.2688,   1.1104, -0.699, 0.175575, 0.000000, 0.002143,-0.714240,-0.061144, 0.0000, 0.0000, 0.5992, 1.1254
    8.3339,   1.0946, -0.765, 0.171535, 0.000000, 0.002291,-0.711217,-0.060277, 0.0000, 0.0000, 0.6027, 0.8286
    8.3949,   1.0799, -0.843, 0.166986, 0.000000, 0.002458,-0.705073,-0.059275, 0.0000, 0.0000, 0.6065, 0.5963
    8.4517,   1.0662, -0.936, 0.161871, 0.000000, 0.002644,-0.695539,-0.058111, 0.0000, 0.0000, 0.6108, 0.4179
    8.5042,   1.0535, -1.046, 0.156124, 0.000000, 0.002851,-0.682357,-0.056757, 0.0000, 0.0000, 0.6153, 0.2839
    8.5524,   1.0418, -1.178, 0.149664, 0.000000, 0.003077,-0.665243,-0.055176, 0.0000, 0.0000, 0.6201, 0.1859
    8.5963,   1.0312, -1.334, 0.142394, 0.000000, 0.003316,-0.643933,-0.053324, 0.0000, 0.0000, 0.6251, 0.1165
    8.6359,   1.0217, -1.519, 0.134201, 0.000000, 0.003558,-0.618170,-0.051151, 0.0000, 0.0000, 0.6299, 0.0692
    8.6712,   1.0132, -1.735, 0.124961, 0.000000, 0.003785,-0.587774,-0.048612, 0.0000, 0.0000, 0.6345, 0.0384
    8.7021,   1.0057, -1.984, 0.114542, 0.000000, 0.003968,-0.552697,-0.045669, 0.0000, 0.0000, 0.6385, 0.0196
    8.7285,   0.9993, -2.266, 0.102828, 0.000000, 0.004070,-0.513351,-0.042323, 0.0000, 0.0000, 0.6416, 0.0089
    8.7506,   0.9940, -2.583, 0.089749, 0.000000, 0.004049,-0.471050,-0.038676, 0.0000, 0.0000, 0.6436, 0.0034
    8.7683,   0.9897, -2.952, 0.075325, 0.000000, 0.003884,-0.428595,-0.035016, 0.0000, 0.0000, 0.6455, 0.0010
    8.7816,   0.9865, -3.477, 0.059743, 0.000000, 0.003630,-0.391972,-0.032046, 0.0000, 0.0000, 0.6523, 0.0002
    8.7905,   0.9843, -4.788, 0.043512, 0.000000, 0.003645,-0.376481,-0.031039, 0.0000, 0.0000, 0.6766, 0.0000
    8.7949,   0.9833,-20.348, 0.029289, 0.000000, 0.010863,-0.351288,-0.027654, 0.0000, 0.0000, 0.6819, 0.0000


Main Wing Cp Coefficients
Panel,CtrlPt.x,CtrlPt.y,CtrlPt.z,Nx,Ny,Nz,Area,Cp
Main WingCp Coefficients
Strip 1
  20,   5.098e+00,  -8.773e+00,   6.132e-01,       0.266,      -0.007,      -0.964,   1.393e-05,     -0.5951
  21,   5.086e+00,  -8.773e+00,   6.137e-01,      -0.145,      -0.102,      -0.984,   4.033e-05,     -0.4410
  22,   5.062e+00,  -8.773e+00,   6.162e-01,      -0.081,      -0.088,      -0.993,   6.560e-05,     -0.1767
  23,   5.027e+00,  -8.773e+00,   6.174e-01,      -0.001,      -0.069,      -0.998,   8.926e-05,      0.0026
  24,   4.982e+00,  -8.773e+00,   6.152e-01,       0.088,      -0.047,      -0.995,   1.114e-04,      0.0711
  25,   4.927e+00,  -8.774e+00,   6.086e-01,       0.150,      -0.030,      -0.988,   1.315e-04,      0.0510
  26,   4.865e+00,  -8.775e+00,   5.981e-01,       0.180,      -0.021,      -0.983,   1.483e-04,      0.0001
  27,   4.797e+00,  -8.775e+00,   5.855e-01,       0.184,      -0.020,      -0.983,   1.609e-04,     -0.0565
  28,   4.724e+00,  -8.776e+00,   5.728e-01,       0.157,      -0.029,      -0.987,   1.685e-04,     -0.1067
  29,   4.648e+00,  -8.777e+00,   5.630e-01,       0.101,      -0.048,      -0.994,   1.715e-04,     -0.1339
  30,   4.571e+00,  -8.777e+00,   5.573e-01,       0.047,      -0.067,      -0.997,   1.707e-04,     -0.1371
  31,   4.495e+00,  -8.778e+00,   5.551e-01,       0.011,      -0.080,      -0.997,   1.664e-04,     -0.1348
  32,   4.422e+00,  -8.778e+00,   5.554e-01,      -0.019,      -0.091,      -0.996,   1.581e-04,     -0.1389
  33,   4.353e+00,  -8.777e+00,   5.577e-01,      -0.050,      -0.104,      -0.993,   1.461e-04,     -0.1491
  34,   4.291e+00,  -8.777e+00,   5.616e-01,      -0.079,      -0.116,      -0.990,   1.306e-04,     -0.1690
  35,   4.236e+00,  -8.777e+00,   5.670e-01,      -0.123,      -0.134,      -0.983,   1.122e-04,     -0.2039
  36,   4.191e+00,  -8.776e+00,   5.738e-01,      -0.181,      -0.159,      -0.970,   9.125e-05,     -0.2642
  37,   4.156e+00,  -8.776e+00,   5.822e-01,      -0.296,      -0.208,      -0.932,   6.928e-05,     -0.3699
  38,   4.133e+00,  -8.775e+00,   5.927e-01,      -0.530,      -0.306,      -0.791,   4.926e-05,     -0.5211
  39,   4.121e+00,  -8.774e+00,   6.060e-01,      -0.851,      -0.421,      -0.315,   3.901e-05,     -0.8439
  40,   4.121e+00,  -8.773e+00,   6.210e-01,      -0.850,      -0.373,       0.371,   3.899e-05,     -0.9043
  41,   4.133e+00,  -8.772e+00,   6.343e-01,      -0.532,      -0.194,       0.824,   4.928e-05,     -0.6565
  42,   4.156e+00,  -8.771e+00,   6.449e-01,      -0.298,      -0.078,       0.952,   6.922e-05,     -0.4700
  43,   4.191e+00,  -8.771e+00,   6.532e-01,      -0.178,      -0.021,       0.984,   9.100e-05,     -0.3274
  44,   4.236e+00,  -8.770e+00,   6.597e-01,      -0.114,       0.008,       0.993,   1.118e-04,     -0.2434
  45,   4.291e+00,  -8.770e+00,   6.649e-01,      -0.079,       0.023,       0.997,   1.303e-04,     -0.1979
  46,   4.353e+00,  -8.770e+00,   6.688e-01,      -0.049,       0.036,       0.998,   1.457e-04,     -0.1722
  47,   4.422e+00,  -8.769e+00,   6.713e-01,      -0.024,       0.046,       0.999,   1.577e-04,     -0.1547
  48,   4.495e+00,  -8.769e+00,   6.723e-01,      -0.004,       0.054,       0.999,   1.659e-04,     -0.1444
  49,   4.571e+00,  -8.769e+00,   6.718e-01,       0.016,       0.061,       0.998,   1.701e-04,     -0.1401
  50,   4.648e+00,  -8.770e+00,   6.696e-01,       0.041,       0.070,       0.997,   1.702e-04,     -0.1379
  51,   4.724e+00,  -8.770e+00,   6.654e-01,       0.071,       0.079,       0.994,   1.663e-04,     -0.1329
  52,   4.797e+00,  -8.770e+00,   6.593e-01,       0.097,       0.087,       0.991,   1.584e-04,     -0.1218
  53,   4.865e+00,  -8.771e+00,   6.520e-01,       0.116,       0.093,       0.989,   1.466e-04,     -0.1081
  54,   4.927e+00,  -8.771e+00,   6.442e-01,       0.133,       0.097,       0.986,   1.310e-04,     -0.0983
  55,   4.982e+00,  -8.772e+00,   6.366e-01,       0.145,       0.100,       0.984,   1.121e-04,     -0.1112
  56,   5.027e+00,  -8.772e+00,   6.297e-01,       0.158,       0.103,       0.982,   9.042e-05,     -0.1948
  57,   5.062e+00,  -8.773e+00,   6.239e-01,       0.172,       0.107,       0.979,   6.641e-05,     -0.3783
  58,   5.086e+00,  -8.773e+00,   6.196e-01,       0.186,       0.110,       0.976,   4.062e-05,     -0.5958
  59,   5.098e+00,  -8.773e+00,   6.160e-01,       0.539,       0.180,       0.823,   1.608e-05,     -0.9261
Strip 2
  60,   5.097e+00,  -8.769e+00,   6.129e-01,       0.266,      -0.007,      -0.964,   4.184e-05,     -0.3977
  61,   5.085e+00,  -8.769e+00,   6.134e-01,      -0.145,      -0.102,      -0.984,   1.211e-04,     -0.2691
  62,   5.061e+00,  -8.769e+00,   6.159e-01,      -0.081,      -0.088,      -0.993,   1.970e-04,     -0.0574
  63,   5.026e+00,  -8.769e+00,   6.171e-01,      -0.001,      -0.069,      -0.998,   2.680e-04,      0.0570
  64,   4.981e+00,  -8.769e+00,   6.149e-01,       0.088,      -0.047,      -0.995,   3.345e-04,      0.1005
  65,   4.926e+00,  -8.769e+00,   6.083e-01,       0.150,      -0.030,      -0.988,   3.949e-04,      0.0762
  66,   4.864e+00,  -8.770e+00,   5.978e-01,       0.180,      -0.021,      -0.983,   4.453e-04,      0.0241
  67,   4.795e+00,  -8.771e+00,   5.851e-01,       0.184,      -0.020,      -0.983,   4.832e-04,     -0.0369
  68,   4.722e+00,  -8.772e+00,   5.725e-01,       0.157,      -0.029,      -0.987,   5.060e-04,     -0.0976
  69,   4.646e+00,  -8.773e+00,   5.626e-01,       0.101,      -0.048,      -0.994,   5.148e-04,     -0.1361
  70,   4.569e+00,  -8.773e+00,   5.569e-01,       0.047,      -0.067,      -0.997,   5.127e-04,     -0.1440
  71,   4.493e+00,  -8.773e+00,   5.547e-01,       0.011,      -0.080,      -0.997,   4.996e-04,     -0.1417
  72,   4.420e+00,  -8.773e+00,   5.550e-01,      -0.019,      -0.091,      -0.996,   4.748e-04,     -0.1452
  73,   4.351e+00,  -8.773e+00,   5.573e-01,      -0.050,      -0.104,      -0.993,   4.388e-04,     -0.1536
  74,   4.289e+00,  -8.773e+00,   5.612e-01,      -0.079,      -0.116,      -0.990,   3.922e-04,     -0.1716
