xflr5 v6.61

Plane Name
T1-10.0 m/s-Panel-Inviscid
QInf  =,   10.000000 ,m/s
Alpha = ,   3.000000
Beta  = ,   0.000�
Phi   = ,   0.000�
Ctrl  = ,   0.000
CL    = ,   0.413478
Cy    = ,  -0.000000
Cd=,   0.006259,ICd=,    0.006259,PCd=,    0.000000
Cl   = ,-2.05994e-16
Cm   =,   -0.505594
ICn=,    0.000000,PCn=,    0.000000
XCP=,    2.709163, YCP=,    0.000000, ZCP=,    0.387467 
XNP=,    0.000000
Bending =, 1605.329821

Main Wing
  y-span,Chord,Ai,Cl,PCd,ICd,CmGeom,CmAirf@chord/4,XTrtop,XTrBot,XCP,BM
    4.9416,   1.9142, -0.745, 0.441553, 0.000000, 0.005737,-0.720909,-0.060285, 0.0000, 0.0000, 0.3812,251.7482
    5.3885,   1.8062, -0.733, 0.447726, 0.000000, 0.005720,-0.816924,-0.060212, 0.0000, 0.0000, 0.3791,188.8723
    5.8140,   1.7034, -0.729, 0.452765, 0.000000, 0.005752,-0.919297,-0.060083, 0.0000, 0.0000, 0.3773,138.4060
    6.2166,   1.6061, -0.735, 0.456462, 0.000000, 0.005853,-1.026877,-0.059869, 0.0000, 0.0000, 0.3758,98.7270
    6.5947,   1.5148, -0.756, 0.458506, 0.000000, 0.006047,-1.137699,-0.059529, 0.0000, 0.0000, 0.3745,68.2536
    6.9468,   1.4297, -0.795, 0.458455, 0.000000, 0.006360,-1.248650,-0.059003, 0.0000, 0.0000, 0.3733,45.4780
    7.2714,   1.3513, -0.857, 0.455666, 0.000000, 0.006812,-1.355040,-0.058198, 0.0000, 0.0000, 0.3724,28.9926
    7.5674,   1.2798, -0.948, 0.449303, 0.000000, 0.007427,-1.450214,-0.056997, 0.0000, 0.0000, 0.3715,17.5117
    7.8334,   1.2155, -1.073, 0.438248, 0.000000, 0.008208,-1.525138,-0.055235, 0.0000, 0.0000, 0.3708, 9.8866
    8.0686,   1.1587, -1.242, 0.421136, 0.000000, 0.009129,-1.568409,-0.052734, 0.0000, 0.0000, 0.3701, 5.1171
    8.2719,   1.1096, -1.465, 0.396429, 0.000000, 0.010138,-1.567091,-0.049365, 0.0000, 0.0000, 0.3695, 2.3580
    8.4426,   1.0684, -1.765, 0.362573, 0.000000, 0.011168,-1.509189,-0.045145, 0.0000, 0.0000, 0.3695, 0.9227
    8.5799,   1.0352, -2.181, 0.318088, 0.000000, 0.012116,-1.387633,-0.040353, 0.0000, 0.0000, 0.3713, 0.2816
    8.6834,   1.0102, -2.770, 0.261573, 0.000000, 0.012657,-1.207850,-0.035908, 0.0000, 0.0000, 0.3786, 0.0561
    8.7526,   0.9935, -3.565, 0.192353, 0.000000, 0.011983,-1.007149,-0.035171, 0.0000, 0.0000, 0.4068, 0.0043
    8.7873,   0.9851, -5.133, 0.116627, 0.000000, 0.010477,-0.745918,-0.022998, 0.0000, 0.0000, 0.3892, 0.0000
