xflr5 v6.61

Plane Name
T1-10.0 m/s-Panel-Inviscid
QInf  =,   10.000000 ,m/s
Alpha = ,   1.000000
Beta  = ,   0.000�
Phi   = ,   0.000�
Ctrl  = ,   0.000
CL    = ,   0.246318
Cy    = ,  -0.000000
Cd=,   0.002239,ICd=,    0.002239,PCd=,    0.000000
Cl   = ,-6.16061e-17
Cm   =,   -0.325093
ICn=,    0.000000,PCn=,    0.000000
XCP=,    2.936486, YCP=,    0.000000, ZCP=,    0.457640 
XNP=,    0.000000
Bending =,  956.566667

Main Wing
  y-span,Chord,Ai,Cl,PCd,ICd,CmGeom,CmAirf@chord/4,XTrtop,XTrBot,XCP,BM
   -6.2166,   1.6061, -0.426, 0.270657, 0.000000, 0.002014,-0.629828,-0.061234, 0.0000, 0.0000, 0.4705,59.3761
   -5.8140,   1.7034, -0.423, 0.268473, 0.000000, 0.001983,-0.566583,-0.061342, 0.0000, 0.0000, 0.4728,83.0668
   -5.3885,   1.8062, -0.426, 0.265551, 0.000000, 0.001976,-0.506497,-0.061402, 0.0000, 0.0000, 0.4756,113.1633
   -4.9416,   1.9142, -0.435, 0.262003, 0.000000, 0.001987,-0.450194,-0.061430, 0.0000, 0.0000, 0.4789,150.6282
   -4.4753,   2.0268, -0.447, 0.257899, 0.000000, 0.002011,-0.397995,-0.061434, 0.0000, 0.0000, 0.4828,196.4270
   -3.9913,   2.1437, -0.462, 0.253273, 0.000000, 0.002041,-0.349991,-0.061426, 0.0000, 0.0000, 0.4872,251.5015
   -3.4916,   2.2645, -0.479, 0.248142, 0.000000, 0.002075,-0.306159,-0.061416, 0.0000, 0.0000, 0.4924,316.7408
   -2.9781,   2.3885, -0.498, 0.242491, 0.000000, 0.002107,-0.266374,-0.061416, 0.0000, 0.0000, 0.4983,392.9499
   -2.4528,   2.5154, -0.517, 0.236286, 0.000000, 0.002132,-0.230488,-0.061447, 0.0000, 0.0000, 0.5053,480.8163
   -1.9178,   2.6447, -0.535, 0.229464, 0.000000, 0.002143,-0.198338,-0.061551, 0.0000, 0.0000, 0.5138,580.8757
   -1.3753,   2.7757, -0.550, 0.221918, 0.000000, 0.002128,-0.169807,-0.061802, 0.0000, 0.0000, 0.5243,693.4776
   -0.8274,   2.9081, -0.553, 0.213439, 0.000000, 0.002057,-0.144895,-0.062349, 0.0000, 0.0000, 0.5379,818.7509
   -0.2762,   3.0413, -0.501, 0.203180, 0.000000, 0.001765,-0.124028,-0.063786, 0.0000, 0.0000, 0.5581,956.5667
    0.2762,   3.0413, -0.501, 0.203180, 0.000000, 0.001765,-0.124028,-0.063786, 0.0000, 0.0000, 0.5581,956.5667
    0.8274,   2.9081, -0.553, 0.213439, 0.000000, 0.002057,-0.144895,-0.062349, 0.0000, 0.0000, 0.5379,818.7509
    1.3753,   2.7757, -0.550, 0.221918, 0.000000, 0.002128,-0.169807,-0.061802, 0.0000, 0.0000, 0.5243,693.4776
    1.9178,   2.6447, -0.535, 0.229464, 0.000000, 0.002143,-0.198338,-0.061551, 0.0000, 0.0000, 0.5138,580.8757
    2.4528,   2.5154, -0.517, 0.236286, 0.000000, 0.002132,-0.230488,-0.061447, 0.0000, 0.0000, 0.5053,480.8163
    2.9781,   2.3885, -0.498, 0.242491, 0.000000, 0.002107,-0.266374,-0.061416, 0.0000, 0.0000, 0.4983,392.9499
    3.4916,   2.2645, -0.479, 0.248142, 0.000000, 0.002075,-0.306159,-0.061416, 0.0000, 0.0000, 0.4924,316.7408
    3.9913,   2.1437, -0.462, 0.253273, 0.000000, 0.002041,-0.349991,-0.061426, 0.0000, 0.0000, 0.4872,251.5015
    4.4753,   2.0268, -0.447, 0.257899, 0.000000, 0.002011,-0.397995,-0.061434, 0.0000, 0.0000, 0.4828,196.4270
    4.9416,   1.9142, -0.435, 0.262003, 0.000000, 0.001987,-0.450194,-0.061430, 0.0000, 0.0000, 0.4789,150.6282
    5.3885,   1.8062, -0.426, 0.265551, 0.000000, 0.001976,-0.506497,-0.061402, 0.0000, 0.0000, 0.4756,113.1633
    5.8140,   1.7034, -0.423, 0.268473, 0.000000, 0.001983,-0.566583,-0.061342, 0.0000, 0.0000, 0.4728,83.0668
    6.2166,   1.6061, -0.426, 0.270657, 0.000000, 0.002014,-0.629828,-0.061234, 0.0000, 0.0000, 0.4705,59.3761
    6.5947,   1.5148, -0.438, 0.271934, 0.000000, 0.002078,-0.695155,-0.061055, 0.0000, 0.0000, 0.4687,41.1538
    6.9468,   1.4297, -0.461, 0.272070, 0.000000, 0.002187,-0.760859,-0.060773, 0.0000, 0.0000, 0.4676,27.5071
    7.2714,   1.3513, -0.497, 0.270720, 0.000000, 0.002346,-0.824364,-0.060331, 0.0000, 0.0000, 0.4671,17.6036
    7.5674,   1.2798, -0.551, 0.267444, 0.000000, 0.002571,-0.882044,-0.059661, 0.0000, 0.0000, 0.4673,10.6829
    7.8334,   1.2155, -0.629, 0.261653, 0.000000, 0.002871,-0.928973,-0.058657, 0.0000, 0.0000, 0.4686, 6.0662
    8.0686,   1.1587, -0.738, 0.252619, 0.000000, 0.003255,-0.958925,-0.057190, 0.0000, 0.0000, 0.4710, 3.1618
    8.2719,   1.1096, -0.893, 0.239491, 0.000000, 0.003734,-0.964738,-0.055118, 0.0000, 0.0000, 0.4750, 1.4693
    8.4426,   1.0684, -1.120, 0.221311, 0.000000, 0.004327,-0.939414,-0.052301, 0.0000, 0.0000, 0.4812, 0.5806
    8.5799,   1.0352, -1.465, 0.196927, 0.000000, 0.005037,-0.877707,-0.048596, 0.0000, 0.0000, 0.4906, 0.1791
    8.6834,   1.0102, -1.991, 0.164804, 0.000000, 0.005729,-0.779239,-0.043977, 0.0000, 0.0000, 0.5046, 0.0361
    8.7526,   0.9935, -2.733, 0.123377, 0.000000, 0.005890,-0.659439,-0.039637, 0.0000, 0.0000, 0.5301, 0.0028
    8.7873,   0.9851, -3.984, 0.075567, 0.000000, 0.005263,-0.488934,-0.027286, 0.0000, 0.0000, 0.5119, 0.0000
